customer_id,customer_name,company_name,account_type,customer_segment,industry,region,subscription_type,customer_tenure_months,monthly_contract_value,account_manager,account_created_date
ACC-05489,Mary Wilson,Unknown,Residential,Corporate,Unknown,Waikato,Enterprise,21,388.31,Lisa Hartley,2021-07-12
ACC-05490,Charles Martinez,Gateway Tech,Business,Individual,Hospitality,Canterbury,Basic,3,299.2,Mike Patterson,2021-04-14
ACC-05493,Karen Gonzalez,Unknown,Residential,Corporate,Unknown,Wellington,Basic,29,136.99,Unassigned,2022-06-03
ACC-05498,Charles Wilson,Gateway Group,Business,Small Business,Professional Services,Auckland,Basic,5,102.49,Unassigned,2021-01-26
ACC-05499,Thomas Rodriguez,Sterling Industries,Business,Small Business,Trades,Wellington,Premium,18,276.24,Mike Patterson,2019-12-29
ACC-05504,Karen Thomas,Pacific Partners,Business,Corporate,Education,Auckland,Premium,49,282.94,Mike Patterson,2019-04-22
ACC-05506,James Johnson,Pacific Solutions,Business,Individual,Transport & Logistics,Canterbury,Premium,44,230.29,Lisa Hartley,2022-09-22
ACC-05508,Karen Martinez,Alpha Systems,Business,Small Business,Manufacturing,Canterbury,Basic,30,52.19,Unassigned,2019-05-10
ACC-05510,Jessica Martinez,Southern Holdings,Business,Small Business,Professional Services,Taranaki,Enterprise,60,744.01,Rob Thompson,2018-08-30
ACC-05512,William Smith,Unknown,Residential,Corporate,Unknown,Wellington,Basic,41,110.09,Unassigned,2019-10-19
ACC-05513,John Brown,Unknown,Residential,Corporate,Unknown,Hawke's Bay,Enterprise,1,0.0,Unassigned,2019-07-01
ACC-05514,Charles Smith,Unknown,Residential,Individual,Unknown,Waikato,Enterprise,10,0.0,Unassigned,2022-07-23
ACC-05516,James Davis,Metro Partners,Business,Individual,Retail,Canterbury,Basic,7,0.0,Unassigned,2018-06-30
ACC-05517,Charles Miller,Unknown,Residential,Corporate,Unknown,Wellington,Premium,1,0.0,Unassigned,2021-08-29
ACC-05518,Jessica Taylor,Unknown,Residential,Corporate,Unknown,Wellington,Basic,4,0.0,Unassigned,2021-12-26
ACC-05520,Robert Lopez,Harbour Consulting,Business,Corporate,Professional Services,Auckland,Enterprise,57,518.99,Mike Patterson,2022-10-09
ACC-05521,David Brown,Northern Group,Business,Corporate,Technology,Canterbury,Basic,1,108.12,Unassigned,2021-12-25
ACC-05522,Mary Johnson,Sterling Partners,Business,Small Business,Construction,Otago,Free,36,0.0,Unassigned,2019-09-13
ACC-05523,Jennifer Wilson,Unknown,Residential,Individual,Unknown,Wellington,Premium,2,93.37,Unassigned,2020-06-27
ACC-05524,Elizabeth Martinez,Gateway Engineering,Business,Small Business,Hospitality,Canterbury,Premium,5,170.76,Sarah Chen,2023-10-01
ACC-05528,Thomas Johnson,Ridge Consulting,Business,Small Business,Property Management,Otago,Basic,26,106.14,Unassigned,2019-02-02
ACC-05529,Linda Anderson,Metro Consulting,Business,Corporate,Trades,Otago,Premium,8,305.73,Mike Patterson,2020-07-14
ACC-05530,Robert Jackson,Unknown,Residential,Individual,Unknown,Hawke's Bay,Enterprise,6,311.23,Sarah Chen,2021-12-05
ACC-05533,Jennifer Martin,Kiwi Medical,Business,Small Business,Trades,Northland,Free,4,312.01,Sarah Chen,2018-09-12
ACC-05534,Michael Anderson,Pioneer Partners,Business,Individual,Healthcare,Otago,Premium,14,265.31,Rob Thompson,2019-04-14
ACC-05535,Jennifer Garcia,Unknown,Residential,Corporate,Unknown,Hawke's Bay,Premium,32,103.8,Unassigned,2021-03-18
ACC-05537,Karen Anderson,Highland Partners,Business,Individual,Construction,Canterbury,Enterprise,54,575.92,Sarah Chen,2022-10-15
ACC-05538,Charles Hernandez,Island Dental,Business,Corporate,Construction,Canterbury,Enterprise,25,459.97,Sarah Chen,2019-08-18
ACC-05540,Barbara Miller,Harbour Medical,Business,Individual,Technology,Canterbury,Basic,9,337.33,Lisa Hartley,2021-10-06
ACC-05542,Thomas Taylor,Unknown,Residential,Individual,Unknown,Otago,Basic,26,56.12,Unassigned,2020-07-27
ACC-05543,Charles Moore,Unknown,Residential,Individual,Unknown,Canterbury,Basic,5,305.95,Mike Patterson,2022-09-28
ACC-05544,James Moore,Unknown,Residential,Individual,Unknown,Canterbury,Free,47,105.31,Unassigned,2022-08-05
ACC-05545,Robert Taylor,Northern Plumbing,Business,Corporate,Hospitality,Otago,Enterprise,6,219.68,Rob Thompson,2018-01-25
ACC-05546,Joseph Jones,Pacific Industries,Business,Corporate,Transport & Logistics,Auckland,Free,13,159.39,Unassigned,2019-09-27
ACC-05547,Karen Moore,Unknown,Residential,Individual,Unknown,Wellington,Basic,27,53.31,Unassigned,2021-11-10
ACC-05550,James Taylor,Highland Legal,Business,Small Business,Manufacturing,Bay of Plenty,Basic,15,93.71,Unassigned,2020-04-11
ACC-05551,John Martin,Unknown,Residential,Individual,Unknown,Waikato,Enterprise,54,248.53,Rob Thompson,2022-10-11
ACC-05553,Sarah Jackson,Northern Legal,Business,Small Business,Professional Services,Canterbury,Free,12,182.7,Sarah Chen,2023-02-05
ACC-05554,David Lopez,Frontier Engineering,Business,Small Business,Trades,Canterbury,Premium,35,222.55,Mike Patterson,2023-05-07
ACC-05555,Elizabeth Williams,Frontier Medical,Business,Individual,Trades,Waikato,Free,4,0.0,Unassigned,2018-10-28
ACC-05556,Jessica Jones,Unknown,Residential,Individual,Unknown,Waikato,Premium,17,114.2,Unassigned,2019-03-26
ACC-05560,David Brown,Central Industries,Business,Corporate,Property Management,Canterbury,Basic,11,172.93,Unassigned,2019-09-07
ACC-05562,William Brown,Pacific Enterprises,Business,Small Business,Construction,Wellington,Enterprise,23,75.08,Unassigned,2023-09-03
ACC-05563,Susan Johnson,Unknown,Residential,Individual,Unknown,Auckland,Enterprise,40,315.88,Lisa Hartley,2020-11-16
ACC-05564,Joseph Martinez,Ridge Group,Business,Small Business,Manufacturing,Wellington,Enterprise,38,412.13,Mike Patterson,2021-06-17
ACC-05565,Barbara Lopez,Unknown,Residential,Corporate,Unknown,Wellington,Premium,7,112.94,Unassigned,2022-12-14
ACC-05568,Elizabeth Hernandez,Pioneer Construction,Business,Corporate,Manufacturing,Canterbury,Free,55,0.0,Unassigned,2020-05-17
ACC-05569,Jennifer Jones,Unknown,Residential,Individual,Unknown,Hawke's Bay,Free,17,22.92,Unassigned,2021-11-22
ACC-05570,Michael Wilson,Peak Medical,Business,Small Business,Trades,Hawke's Bay,Basic,3,202.33,Mike Patterson,2022-07-09
ACC-05571,Charles Wilson,Apex Dental,Business,Individual,Healthcare,Canterbury,Enterprise,12,496.73,Sarah Chen,2020-07-09
ACC-05572,Mary Jackson,Central Partners,Business,Corporate,Trades,Otago,Basic,9,676.87,Sarah Chen,2023-04-07
ACC-05573,Elizabeth Davis,Unknown,Residential,Corporate,Unknown,Canterbury,Enterprise,24,248.53,Sarah Chen,2020-09-25
ACC-05574,Joseph Taylor,Valley Tech,Business,Corporate,Construction,Otago,Enterprise,3,0.0,Unassigned,2019-11-10
ACC-05575,Linda Wilson,Island Group,Business,Corporate,Trades,Auckland,Free,17,0.0,Unassigned,2023-10-12
ACC-05577,William Thomas,Unknown,Residential,Individual,Unknown,Canterbury,Enterprise,4,410.66,Rob Thompson,2023-01-05
ACC-05578,Sarah Smith,Unknown,Residential,Corporate,Unknown,Auckland,Basic,40,131.76,Sarah Chen,2019-02-23
ACC-05579,David Anderson,Coastal Tech,Business,Small Business,Technology,Southland,Free,8,0.0,Unassigned,2018-05-26
ACC-05580,Robert Smith,Unknown,Residential,Individual,Unknown,Bay of Plenty,Free,51,0.0,Unassigned,2021-01-26
ACC-05582,Elizabeth Lopez,Highland Partners,Business,Corporate,Technology,Canterbury,Premium,9,143.1,Rob Thompson,2021-11-19
ACC-05583,David Davis,Unknown,Residential,Small Business,Unknown,Auckland,Basic,7,37.57,Unassigned,2018-10-16
ACC-05584,Richard Hernandez,Pioneer Consulting,Business,Small Business,Trades,Otago,Basic,55,97.17,Unassigned,2023-10-26
ACC-05585,John Gonzalez,Southern Services,Business,Small Business,Trades,Canterbury,Free,33,0.0,Unassigned,2022-07-14
ACC-05587,Joseph Rodriguez,Northern Industries,Business,Corporate,Hospitality,Otago,Enterprise,18,304.42,Lisa Hartley,2019-05-28
ACC-05588,Charles Brown,Unknown,Residential,Individual,Unknown,Canterbury,Enterprise,14,281.78,Lisa Hartley,2019-09-01
ACC-05589,Charles Garcia,Valley Holdings,Business,Corporate,Hospitality,Canterbury,Enterprise,6,78.67,Unassigned,2022-03-09
ACC-05592,Barbara Hernandez,Frontier Holdings,Business,Corporate,Healthcare,Manawatu-Whanganui,Free,7,289.58,Sarah Chen,2022-12-05
ACC-05594,John Garcia,Alpha Logistics,Business,Corporate,Trades,Auckland,Enterprise,49,0.0,Unassigned,2021-02-22
ACC-05596,Charles Jackson,Pioneer Group,Business,Corporate,Transport & Logistics,Wellington,Basic,2,0.0,Unassigned,2021-05-30
ACC-05598,Jessica Thomas,Unknown,Residential,Corporate,Unknown,Manawatu-Whanganui,Enterprise,20,128.16,Lisa Hartley,2020-03-24
ACC-05599,Linda Taylor,Kiwi Partners,Business,Small Business,Professional Services,Canterbury,Basic,26,78.25,Unassigned,2018-12-25
ACC-05600,David Martinez,Metro Electrical,Business,Small Business,Property Management,Wellington,Basic,14,96.12,Unassigned,2020-05-04
ACC-05601,James Davis,Unknown,Residential,Corporate,Unknown,Waikato,Basic,49,0.0,Unassigned,2019-04-21
ACC-05603,Linda Taylor,Metro Construction,Business,Small Business,Professional Services,Canterbury,Premium,51,236.07,Lisa Hartley,2022-02-11
ACC-05604,Jennifer Gonzalez,Unknown,Residential,Small Business,Unknown,Nelson-Marlborough,Basic,12,0.0,Unassigned,2022-06-21
ACC-05606,Barbara Williams,Highland Electrical,Business,Corporate,Construction,Northland,Free,48,0.0,Unassigned,2023-01-17
ACC-05607,Charles Wilson,Unknown,Residential,Individual,Unknown,Otago,Premium,28,129.72,Unassigned,2021-09-15
ACC-05608,Jennifer Thomas,Harbour Engineering,Business,Small Business,Transport & Logistics,Wellington,Free,3,0.0,Unassigned,2018-01-31
ACC-05609,Patricia Lopez,Metro Transport,Business,Small Business,Construction,Wellington,Basic,42,65.15,Unassigned,2021-12-20
ACC-05610,Mary Taylor,Pioneer Electrical,Business,Small Business,Retail,Auckland,Free,28,0.0,Unassigned,2022-04-14
ACC-05612,Elizabeth Garcia,Frontier Tech,Business,Corporate,Agriculture,Southland,Premium,44,262.25,Sarah Chen,2023-04-22
ACC-05613,Jennifer Hernandez,Unknown,Residential,Small Business,Unknown,Otago,Free,2,0.0,Unassigned,2023-12-09
ACC-05616,David Smith,Alpha Medical,Business,Corporate,Hospitality,Wellington,Premium,14,181.31,Unassigned,2023-05-05
ACC-05617,Barbara Jones,Summit Tech,Business,Corporate,Healthcare,Bay of Plenty,Basic,42,0.0,Unassigned,2022-02-19
ACC-05619,Charles Gonzalez,Frontier Construction,Business,Small Business,Manufacturing,Auckland,Premium,42,324.56,Sarah Chen,2020-11-30
ACC-05622,Mary Gonzalez,Unknown,Residential,Corporate,Unknown,Canterbury,Basic,2,0.0,Unassigned,2018-06-05
ACC-05623,Elizabeth Gonzalez,Kiwi Transport,Business,Small Business,Education,Otago,Enterprise,9,167.74,Unassigned,2023-11-17
ACC-05624,John Davis,Peak Construction,Business,Individual,Professional Services,Wellington,Basic,55,765.38,Rob Thompson,2019-11-29
ACC-05626,Karen Smith,Unknown,Residential,Individual,Unknown,Canterbury,Enterprise,2,352.59,Rob Thompson,2018-08-07
ACC-05629,Charles Brown,Pioneer Dental,Business,Corporate,Healthcare,Canterbury,Free,54,146.02,Unassigned,2019-07-15
ACC-05632,David Hernandez,Pioneer Enterprises,Business,Corporate,Transport & Logistics,Waikato,Basic,8,94.67,Unassigned,2023-01-31
ACC-05633,Thomas Rodriguez,Unknown,Residential,Individual,Unknown,Auckland,Premium,44,112.75,Sarah Chen,2019-07-28
ACC-05634,Barbara Williams,Unknown,Residential,Small Business,Unknown,Auckland,Basic,7,43.61,Unassigned,2023-01-06
ACC-05635,Karen Brown,Metro Logistics,Business,Small Business,Construction,Canterbury,Enterprise,36,720.01,Lisa Hartley,2021-08-19
ACC-05637,Elizabeth Davis,Peak Construction,Business,Corporate,Construction,Manawatu-Whanganui,Enterprise,5,372.87,Rob Thompson,2020-10-04
ACC-05638,Patricia Thomas,Apex Medical,Business,Corporate,Construction,Canterbury,Premium,45,185.94,Mike Patterson,2018-11-04
ACC-05641,Elizabeth Martin,Sterling Solutions,Business,Small Business,Professional Services,Auckland,Enterprise,47,578.79,Lisa Hartley,2018-07-03
ACC-05642,Elizabeth Thomas,Ridge Group,Business,Corporate,Healthcare,Waikato,Free,10,0.0,Unassigned,2023-02-24
ACC-05643,David Jackson,Valley Consulting,Business,Small Business,Hospitality,Wellington,Premium,13,138.62,Unassigned,2018-02-21
ACC-05645,Joseph Martin,Unknown,Residential,Corporate,Unknown,Waikato,Basic,33,58.47,Unassigned,2023-11-12
ACC-05647,Jessica Thomas,Sterling Holdings,Business,Corporate,Professional Services,Canterbury,Premium,24,170.4,Unassigned,2020-08-12
ACC-05648,James Davis,Coastal Enterprises,Business,Corporate,Professional Services,Wellington,Basic,25,130.33,Sarah Chen,2023-08-03
ACC-05649,Charles Anderson,Unknown,Residential,Small Business,Unknown,Manawatu-Whanganui,Enterprise,15,344.52,Mike Patterson,2019-05-20
ACC-05651,Charles Jackson,Island Logistics,Business,Corporate,Professional Services,Auckland,Enterprise,32,565.87,Sarah Chen,2021-09-08
ACC-05652,Elizabeth Taylor,Harbour Solutions,Business,Corporate,Healthcare,Bay of Plenty,Basic,33,61.92,Unassigned,2023-04-10
ACC-05654,William Wilson,Unknown,Residential,Individual,Unknown,Auckland,Basic,38,39.52,Unassigned,2020-06-18
ACC-05655,Jennifer Jackson,Pacific Transport,Business,Corporate,Transport & Logistics,Auckland,Basic,1,78.84,Unassigned,2020-04-10
ACC-05656,Robert Smith,Unknown,Residential,Individual,Unknown,Manawatu-Whanganui,Premium,48,100.17,Unassigned,2021-05-02
ACC-05657,Barbara Taylor,Unknown,Residential,Small Business,Unknown,Otago,Free,32,0.0,Unassigned,2021-11-21
ACC-05658,James Davis,Island Holdings,Business,Small Business,Education,Waikato,Basic,1,664.28,Mike Patterson,2019-02-22
ACC-05659,Linda Smith,Northern Plumbing,Business,Corporate,Healthcare,Wellington,Premium,11,66.18,Unassigned,2020-04-07
ACC-05660,Jessica Smith,Unknown,Residential,Individual,Unknown,Auckland,Basic,31,39.81,Unassigned,2023-12-03
ACC-05661,Thomas Miller,Gateway Holdings,Business,Small Business,Professional Services,Wellington,Basic,4,107.49,Sarah Chen,2018-11-06
ACC-05662,Joseph Rodriguez,Unknown,Residential,Individual,Unknown,Auckland,Premium,54,162.38,Unassigned,2019-10-17
ACC-05663,Karen Rodriguez,Harbour Transport,Business,Corporate,Healthcare,Waikato,Premium,10,253.24,Rob Thompson,2022-05-21
ACC-05664,Elizabeth Jackson,Unknown,Residential,Individual,Unknown,Wellington,Premium,35,125.51,Unassigned,2018-07-21
ACC-05665,Jessica Thomas,Unknown,Residential,Corporate,Unknown,Canterbury,Basic,46,32.08,Unassigned,2023-05-18
ACC-05666,James Moore,Coastal Partners,Business,Corporate,Retail,Auckland,Premium,31,248.79,Mike Patterson,2018-06-18
ACC-05668,David Rodriguez,Central Engineering,Business,Small Business,Construction,Canterbury,Free,10,0.0,Unassigned,2020-01-11
ACC-05670,Jennifer Moore,Unknown,Residential,Small Business,Unknown,Canterbury,Enterprise,38,429.71,Rob Thompson,2022-07-05
ACC-05671,David Wilson,Alpha Logistics,Business,Corporate,Healthcare,Waikato,Free,9,0.0,Unassigned,2021-05-21
ACC-05673,Elizabeth Anderson,Pioneer Consulting,Business,Small Business,Trades,Waikato,Basic,1,69.65,Unassigned,2018-12-14
ACC-05675,Charles Hernandez,Sterling Medical,Business,Corporate,Manufacturing,Waikato,Premium,2,171.59,Sarah Chen,2021-09-18
ACC-05677,Patricia Jones,Southern Plumbing,Business,Individual,Construction,Bay of Plenty,Enterprise,6,0.0,Unassigned,2019-05-05
ACC-05679,David Davis,Unknown,Residential,Individual,Unknown,Otago,Basic,36,44.22,Unassigned,2021-12-30
ACC-05680,James Davis,Kiwi Transport,Business,Corporate,Agriculture,Wellington,Free,25,0.0,Unassigned,2018-07-14
ACC-05681,Sarah Rodriguez,Southern Legal,Business,Corporate,Healthcare,Northland,Free,4,0.0,Unassigned,2021-04-10
ACC-05683,Elizabeth Davis,Sterling Logistics,Business,Corporate,Trades,Auckland,Basic,6,772.78,Lisa Hartley,2022-06-30
ACC-05686,Michael Jones,Peak Services,Business,Small Business,Property Management,Wellington,Enterprise,3,483.59,Rob Thompson,2019-11-02
ACC-05687,Charles Moore,Highland Engineering,Business,Corporate,Transport & Logistics,Manawatu-Whanganui,Enterprise,4,663.99,Rob Thompson,2022-08-28
ACC-05688,Michael Anderson,Pioneer Holdings,Business,Small Business,Construction,Hawke's Bay,Basic,17,96.2,Unassigned,2023-12-27
ACC-05689,Jessica Williams,Unknown,Residential,Corporate,Unknown,Wellington,Basic,52,37.83,Unassigned,2023-05-26
ACC-05690,Charles Jackson,Unknown,Residential,Individual,Unknown,Waikato,Basic,11,45.98,Unassigned,2022-05-22
ACC-05691,John Gonzalez,Gateway Ltd,Business,Corporate,Education,Wellington,Basic,37,94.64,Unassigned,2019-08-11
ACC-05693,Jennifer Johnson,Unknown,Residential,Individual,Unknown,Hawke's Bay,Free,8,0.0,Unassigned,2020-03-31
ACC-05695,Charles Lopez,Harbour Consulting,Business,Corporate,Technology,Southland,Enterprise,7,754.67,Mike Patterson,2018-08-23
ACC-05696,Robert Anderson,Alpha Partners,Business,Small Business,Retail,Auckland,Free,49,0.0,Unassigned,2018-11-10
ACC-05697,Sarah Johnson,Kiwi Ltd,Business,Small Business,Retail,Wellington,Basic,26,68.1,Unassigned,2018-12-21
ACC-05698,Richard Jones,Unknown,Residential,Individual,Unknown,Auckland,Enterprise,30,411.14,Lisa Hartley,2023-09-25
ACC-05699,Sarah Thomas,Summit Engineering,Business,Individual,Trades,Otago,Enterprise,52,208.98,Sarah Chen,2018-02-15
ACC-05701,Barbara Jackson,Unknown,Residential,Individual,Unknown,Canterbury,Enterprise,27,14.41,Unassigned,2019-09-09
ACC-05703,Jennifer Taylor,Pioneer Electrical,Business,Corporate,Professional Services,Bay of Plenty,Enterprise,52,603.73,Sarah Chen,2020-04-03
ACC-05704,Jennifer Jackson,Island Solutions,Business,Corporate,Professional Services,Waikato,Enterprise,15,471.35,Mike Patterson,2022-09-04
ACC-05705,Elizabeth Hernandez,Alpha Ltd,Business,Corporate,Construction,Wellington,Basic,2,89.29,Unassigned,2019-12-19
ACC-05706,Sarah Anderson,Alpha Legal,Business,Corporate,Retail,Canterbury,Enterprise,21,661.98,Mike Patterson,2019-01-28
ACC-05707,Jessica Moore,Southern Dental,Business,Corporate,Manufacturing,Wellington,Basic,10,116.07,Unassigned,2018-02-26
ACC-05709,Jennifer Jackson,Unknown,Residential,Individual,Unknown,Wellington,Free,6,142.66,Unassigned,2020-04-21
ACC-05710,John Martin,Ridge Solutions,Business,Corporate,Education,Waikato,Enterprise,6,587.3,Mike Patterson,2022-04-23
ACC-05711,Barbara Anderson,Harbour Engineering,Business,Corporate,Construction,Nelson-Marlborough,Free,17,0.0,Unassigned,2022-10-06
ACC-05712,Karen Davis,Unknown,Residential,Small Business,Unknown,Otago,Free,4,107.44,Unassigned,2019-02-04
ACC-05714,Sarah Martin,Valley Medical,Business,Small Business,Agriculture,Manawatu-Whanganui,Basic,58,336.34,Lisa Hartley,2022-08-28
ACC-05715,Thomas Jones,Central Consulting,Business,Corporate,Healthcare,Canterbury,Premium,21,218.21,Mike Patterson,2020-04-29
ACC-05716,John Taylor,Unknown,Residential,Individual,Unknown,Auckland,Free,4,134.93,Unassigned,2020-12-13
ACC-05717,Jessica Lopez,Unknown,Residential,Individual,Unknown,Bay of Plenty,Enterprise,1,404.61,Sarah Chen,2023-09-27
ACC-05718,Jessica Smith,Gateway Enterprises,Business,Corporate,Manufacturing,Canterbury,Basic,18,70.04,Unassigned,2018-04-16
ACC-05719,Robert Williams,Unknown,Residential,Individual,Unknown,Waikato,Free,46,23.94,Unassigned,2018-12-07
ACC-05721,Karen Johnson,Gateway Medical,Business,Corporate,Property Management,Canterbury,Free,30,0.0,Unassigned,2020-12-02
ACC-05722,John Hernandez,Southern Industries,Business,Small Business,Manufacturing,Wellington,Free,60,0.0,Unassigned,2022-05-09
ACC-05723,Karen Brown,Peak Tech,Business,Corporate,Trades,Waikato,Free,4,0.0,Unassigned,2023-04-08
ACC-05724,Linda Smith,Harbour Engineering,Business,Small Business,Trades,Bay of Plenty,Basic,15,78.6,Unassigned,2020-11-23
